i, j, dm, x, s, t, u, v, n, e, s, w, p, d
1, 2, 7, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 2, 7, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 2, 7, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 2, 7, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 2, 7, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 2, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 2, 7, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 2, 7, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 2, 7, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 2, 7, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 2, 7, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 2, 7, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 2, 7, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 2, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 2, 7, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 2, 7, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 2, 7, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 2, 7, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 2, 7, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 2, 7, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 2, 7, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 2, 7, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 2, 7, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 2, 7, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 2, 7, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 2, 7, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 2, 7, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 2, 7, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 2, 7, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 2, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 2, 8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 2, 8, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 2, 8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 2, 8, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 2, 8, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 2, 8, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 2, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 2, 8, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 2, 8, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 2, 8, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 2, 8, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 2, 8, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 2, 8, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 2, 8, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 2, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 2, 8, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 2, 8, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 2, 8, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 2, 8, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 2, 8, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 2, 8, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 2, 8, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 2, 8, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 2, 8, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 2, 8, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 2, 8, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 2, 8, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 2, 8, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 2, 8, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 2, 8, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 1, 0, 0, 0, 0, 0, -0.3, 0, 0, -0.3, 0, 0
1, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 1, 0, 0, 1, 0, 0, -0.3, -0.3, -0.372, 0, 0, 0
1, 3, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1.5, 0
1, 3, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4.998632, 0
1, 3, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 1, 1, 1, 1, 0, 1, -0.9236614, -0.5562346, -0.9410359, -1.11343, 0, 0
1, 3, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 1, 1, 1, 1, 1, 1, 0.007415642, -0.594844, 10.39797, 10.76236, 0, 0
1, 3, 2, 0, 0, 0, 0, 0, -0.3, 0, 0, -0.3, 0, 0
1, 3, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 2, 0, 0, 1, 0, 0, -0.657, -0.582, -0.582, -0.6324, 0, 0
1, 3, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 2, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4.988369, 0
1, 3, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 0
1, 3, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 2, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 2, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 2, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 2, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 2, 1, 1, 1, 0, 1, -0.861276, 0.588332, -0.2616896, -0.856626, 0, 0
1, 3, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 2, 1, 1, 1, 1, 1, -0.2769984, -0.9077619, -0.8971733, 3.260464, 0, 0
1, 3, 3, 0, 0, 0, 0, 0, 0, -0.3, 0, 0, 0, 0
1, 3, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 3, 0, 0, 1, 0, 0, -0.582, -0.729, -0.51, -0.51, 0, 0
1, 3, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 3, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 3, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4.951555, 0
1, 3, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 3, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 0
1, 3, 3, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 3, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 3, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 3, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 3, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 3, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 3, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 3, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 3, 1, 1, 1, 0, 1, -0.960336, 1.082301, -1.02663, -1.164988, 0, 0
1, 3, 3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 3, 1, 1, 1, 1, 1, 0.1130251, 0.5936968, 7.861562, 10.98266, 0, 0
1, 3, 4, 0, 0, 0, 0, 0, -0.51, -0.51, -0.51, -0.51, 0, 0
1, 3, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 4, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 4, 0, 0, 1, 0, 0, -0.582, -0.51, -0.841896, -0.582, 0, 0
1, 3, 4, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 4, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 4, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4.798232, 0
1, 3, 4, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 4, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 4, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 4, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 0
1, 3, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 4, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 4, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 4, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 4, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 4, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 4, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 4, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 4, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 4, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 4, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 4, 1, 1, 1, 0, 1, -1.197835, -1.016873, -0.3558609, -1.181658, 0, 0
1, 3, 4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 4, 1, 1, 1, 1, 1, -0.1964122, 0.5754488, -0.83193, 8.80346, 0, 0
1, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 5, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 5, 0, 0, 1, 0, 0, -0.3, -0.3, 0, 0, 0, 0
1, 3, 5, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 5, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 5, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4.411755, 0
1, 3, 5, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 5, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 5, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 5, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4.966089, 0
1, 3, 5, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 5, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 5, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 5, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 5, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 5, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 5, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 5, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 5, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 5, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 5, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 5, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 5, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 5, 1, 1, 1, 0, 1, -0.74628, -0.5752196, -0.657, -0.6324, 0, 0
1, 3, 5, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 5, 1, 1, 1, 1, 1, -1.00326, -0.83193, -0.83193, 10.31632, 0, 0
1, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 6, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 6, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 6, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 6, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3.285, 0
1, 3, 6, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 6, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 6, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 6, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4.999945, 0
1, 3, 6, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 6, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 6, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 6, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 6, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 6, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 6, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 6, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 6, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 6, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 6, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 6, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 6, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 6, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 6, 1, 1, 1, 0, 1, -0.3, 0, -0.3, 0, 0, 0
1, 3, 6, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 6, 1, 1, 1, 1, 1, -0.51, -0.372, -0.83193, -0.582, 0, 0
1, 3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 7, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 7, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 7, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 7, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 7, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 7, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 7, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 7, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 7, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 7, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 7, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 7, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 7, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 7, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 7, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 7, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 7, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 7, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 7, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 7, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 7, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 7, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 7, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 7, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 7, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 7, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 7, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 7, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 8, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 8, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 8, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 8, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 8, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 8, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 8, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 8, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 8, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 8, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 8, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 8, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 8, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 8, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 8, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 8, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 8, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 8, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 8, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 8, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 8, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 8, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 3, 8, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 3, 8, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 3, 8, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 3, 8, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 4, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 4, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 4, 1, 0, 0, 1, 0, 0, -0.3, 0, 0, -0.372, 0, 0
1, 4, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 4, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 4, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 4, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 4, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
1, 4, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 4, 1, 0, 1, 1, 0, 0, -0.3, 0, 0, 0, 0, 0
1, 4, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
1, 4, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 4, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
1, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 4, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
